date_time,sell_bid_amount,buy_bid_amount,total_contract_amount,system_price,hokkaido_area_price,tohoku_area_price,tokyo_area_price,chubu_area_price,hokuriku_area_price,kansai_area_price,chugoku_area_price,shikoku_area_price,kyushu_area_price,sell_block_bid_total_amount,total_sell_block_execution_amount,buy_block_bid_total_amount,total_buy_block_total_amount,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_high,cloud_cover_mid,wind_speed_10m,wind_direction_10m,wind_speed_100m,wind_direction_100m,weather_code
2023-08-01 22:00:00+00:00,23337300.0,23542150.0,19559175.0,11.14,12.274999999999999,12.274999999999999,12.274999999999999,12.274999999999999,10.125,10.125,10.125,10.125,10.125,4495375.0,2581175.0,2843725.0,2669725.0,26.581,81.6357,0.0,0.0,0.0,1012.7,100.0,0.0,100.0,4.0,7.928177,230.52757,9.686609,228.01286,3.0
2023-08-01 23:00:00+00:00,22996025.0,22727675.0,19330425.0,10.105,11.350000000000001,11.350000000000001,11.350000000000001,11.350000000000001,8.745000000000001,8.745000000000001,8.745000000000001,8.745000000000001,8.135,4061425.0,2389425.0,2117250.0,1959750.0,27.880999,74.28278,0.0,0.0,0.0,1012.9,97.0,0.0,97.0,0.0,9.826088,208.44283,11.298495,210.65059,3.0
2023-08-02 00:00:00+00:00,23609350.0,22251650.0,18946550.0,9.83,11.02,11.02,11.02,11.02,9.04,9.04,9.04,9.04,9.04,5496275.0,2008925.0,1635750.0,1485750.0,29.081,65.99295,0.0,0.0,0.0,1012.9,83.0,0.0,16.0,11.0,7.928177,219.47243,9.422101,223.45189,3.0
2023-08-02 01:00:00+00:00,25083325.0,21471600.0,18703050.0,9.469999999999999,10.280000000000001,10.280000000000001,10.280000000000001,10.280000000000001,8.425,8.425,8.425,8.425,8.425,6982300.0,2062475.0,2442500.0,2278750.0,30.980999,57.03995,0.0,0.0,0.0,1012.7,11.0,0.0,0.0,11.0,7.754637,201.80147,8.534353,207.64589,0.0
2023-08-02 02:00:00+00:00,26216025.0,21448675.0,18780850.0,8.809999999999999,10.27,10.27,10.27,10.27,8.14,8.14,8.14,8.14,8.14,8072550.0,2197550.0,2772000.0,2478750.0,32.631,49.760403,0.0,0.0,0.0,1012.1,5.0,0.0,3.0,2.0,12.964998,181.59111,13.797912,187.49576,0.0
2023-08-02 03:00:00+00:00,26811300.0,21388025.0,18839225.0,8.4,10.045,10.045,10.045,10.045,7.99,7.99,7.99,7.99,7.99,8605275.0,2289025.0,2775350.0,2437600.0,33.981003,45.848293,0.0,0.0,0.0,1011.3,28.0,0.0,6.0,23.0,23.411074,181.76236,25.683926,185.63058,1.0
2023-08-02 04:00:00+00:00,27107400.0,21426425.0,18838500.0,8.4,10.0,10.0,10.0,10.0,8.07,8.07,8.07,8.07,8.07,8860525.0,2288775.0,2675850.0,2356600.0,33.031002,53.168003,0.0,0.0,0.0,1011.0,47.0,0.0,31.0,24.0,30.302078,189.57416,34.877293,191.30989,1.0
2023-08-02 05:00:00+00:00,27343725.0,21708850.0,18931925.0,8.85,9.865,9.865,9.865,9.865,8.5,8.5,8.5,8.5,8.5,8917250.0,2289750.0,3126300.0,2810300.0,33.431,50.11904,0.0,0.0,0.0,1010.3,15.0,0.0,10.0,7.0,28.460497,182.1747,32.169178,185.13629,0.0
2023-08-02 06:00:00+00:00,28102500.0,22755575.0,19691275.0,8.14,9.754999999999999,9.754999999999999,9.754999999999999,9.754999999999999,8.015,8.015,8.015,8.015,8.015,9057550.0,2292100.0,3436950.0,2829650.0,33.531002,49.38373,0.0,0.0,0.0,1009.9,11.0,0.0,7.0,4.0,33.847656,178.78116,38.894997,181.59111,0.0
2023-08-02 07:00:00+00:00,28892975.0,24384125.0,21448350.0,8.01,7.79,7.79,9.68,9.68,7.995,7.995,7.995,4.0,7.995,7783025.0,2092725.0,3185500.0,2642750.0,31.331,61.259655,0.0,0.0,0.0,1010.3,16.0,0.0,11.0,5.0,44.8153,185.06934,53.94837,186.12898,0.0
2023-08-02 08:00:00+00:00,28935000.0,25948025.0,23552575.0,9.04,9.64,9.64,9.64,9.64,9.36,9.36,9.36,3.51,9.36,6181025.0,2150375.0,2706800.0,2497125.0,29.630999,69.59322,0.0,0.0,0.0,1010.8,9.0,0.0,7.0,2.0,43.273434,183.33841,53.42696,184.25058,0.0
2023-08-02 09:00:00+00:00,30340375.0,28264350.0,25178325.0,9.61,7.455,7.455,9.905000000000001,9.905000000000001,9.825,9.825,9.825,9.625,9.825,5974950.0,2285200.0,3019450.0,2698450.0,28.880999,74.000206,0.0,0.0,0.0,1010.8,2.0,0.0,0.0,2.0,38.2973,184.85301,47.46815,186.53204,0.0
2023-08-02 10:00:00+00:00,30812750.0,29332025.0,26230150.0,9.6,3.31,2.825,10.030000000000001,10.030000000000001,10.030000000000001,10.030000000000001,10.030000000000001,4.0,10.030000000000001,5753600.0,2387850.0,3134450.0,2814300.0,28.031,80.11736,0.0,0.0,0.0,1011.0,3.0,0.0,0.0,3.0,35.728977,184.0444,45.996956,186.29057,0.0
2023-08-02 11:00:00+00:00,31102550.0,30464925.0,26709350.0,9.805,1.025,1.025,12.795,12.795,12.795,12.795,12.795,0.02,10.0,5639150.0,2421900.0,3285550.0,2816600.0,27.630999,83.74682,0.0,0.0,0.0,1011.4,1.0,0.0,0.0,1.0,34.98674,183.53949,45.60079,185.89053,0.0
2023-08-02 12:00:00+00:00,30929975.0,30079200.0,26492450.0,9.629999999999999,0.6,0.6,12.77,9.92,9.92,9.92,9.36,9.36,9.22,5492800.0,2450150.0,3204650.0,2697600.0,28.630999,70.25316,0.0,0.0,0.0,1011.1,4.0,0.0,0.0,0.0,32.839024,192.66505,43.13395,194.5002,0.0
2023-08-02 13:00:00+00:00,30126875.0,31208700.0,26734475.0,12.87,6.275,6.275,16.55,14.5,14.5,14.5,11.440000000000001,11.440000000000001,9.61,4816250.0,2464000.0,2998000.0,2531875.0,28.480999,70.43897,0.0,0.0,0.0,1011.1,4.0,0.0,4.0,0.0,31.796375,195.76724,41.66679,198.12195,0.0
2023-08-02 14:00:00+00:00,28628750.0,31887875.0,26459125.0,14.92,12.61,12.61,16.55,15.625,15.625,15.625,15.625,15.35,11.785,4056675.0,2570525.0,2832875.0,2243725.0,27.980999,74.75017,0.0,0.0,0.0,1011.3,1.0,0.0,1.0,0.0,31.99142,199.04672,42.598816,200.27277,0.0
2023-08-02 15:00:00+00:00,27433700.0,32395825.0,25583300.0,16.55,15.25,15.25,16.55,16.275,16.275,16.275,16.275,8.325,15.32,3775600.0,2613750.0,2530300.0,1948600.0,27.880999,74.73397,0.0,0.0,0.0,1011.1,27.0,0.0,27.0,0.0,30.449274,204.44394,41.38747,205.22762,1.0
2023-08-02 16:00:00+00:00,26044175.0,31979200.0,24588975.0,17.689999999999998,18.104999999999997,18.104999999999997,18.104999999999997,18.104999999999997,18.104999999999997,18.104999999999997,18.104999999999997,5.0649999999999995,17.2,3419400.0,2649600.0,2435525.0,1860000.0,27.681,74.249855,0.0,0.0,0.0,1010.9,74.0,0.0,74.0,0.0,26.302181,210.4257,36.674088,211.34952,2.0
2023-08-02 17:00:00+00:00,24676050.0,30687125.0,23143225.0,16.755000000000003,16.55,16.55,16.55,16.55,16.55,16.55,16.55,7.5,16.55,3571575.0,2825725.0,2454600.0,1868175.0,27.331,76.01659,0.0,0.0,0.0,1010.7,59.0,0.0,59.0,0.0,24.387178,211.10875,34.268143,211.68633,2.0
2023-08-02 18:00:00+00:00,23677625.0,29954475.0,22158950.0,17.195,16.775,16.775,16.775,16.775,16.775,16.775,16.775,16.560000000000002,16.775,3779300.0,2938150.0,2429675.0,1843800.0,26.980999,78.30246,0.0,0.0,0.0,1010.9,96.0,0.0,96.0,0.0,22.26768,214.46088,31.950888,213.51105,3.0
2023-08-02 19:00:00+00:00,23544225.0,29026975.0,22080425.0,16.55,16.55,16.55,16.55,16.55,16.55,16.55,16.55,16.55,16.55,3773125.0,2996000.0,2578925.0,1993825.0,26.581,82.62773,0.0,0.0,0.0,1010.9,100.0,0.0,100.0,0.0,17.782686,211.75943,27.362368,212.64462,3.0
2023-08-02 20:00:00+00:00,23429925.0,27032400.0,21510950.0,16.55,16.465,16.465,16.465,16.465,16.465,16.465,16.465,16.465,16.465,4206675.0,2943300.0,3036100.0,2443250.0,26.581,81.14359,0.0,0.0,0.0,1011.1,77.0,0.0,77.0,0.0,16.179987,212.27562,25.189713,210.96368,2.0
2023-08-02 21:00:00+00:00,23266250.0,25193975.0,20252200.0,13.7,13.765,13.765,13.765,13.765,13.765,13.765,13.765,13.765,13.765,4647975.0,2729275.0,2952600.0,2457300.0,27.281,77.16929,0.0,0.0,0.0,1011.3,20.0,0.0,19.0,0.0,21.120682,209.62366,27.908709,210.20316,1.0
2023-08-02 22:00:00+00:00,23279400.0,23364650.0,19078800.0,11.91,12.635,12.635,12.635,12.635,11.705,11.705,11.705,11.705,11.705,4782450.0,2468475.0,2716900.0,2277600.0,28.331,72.14162,0.0,0.0,0.0,1011.6,2.0,2.0,0.0,0.0,23.363974,213.6901,27.757378,213.89621,0.0
2023-08-02 23:00:00+00:00,23083525.0,22621650.0,18909600.0,10.25,11.5,11.5,11.5,11.5,9.625,9.625,9.625,9.625,9.625,4542375.0,2342175.0,1918300.0,1648500.0,29.681,64.724335,0.0,0.0,0.0,1011.3,3.0,0.0,3.0,0.0,19.969458,207.95087,23.042812,208.96756,0.0
2023-08-03 00:00:00+00:00,23992150.0,21667700.0,18853275.0,9.435,9.24,10.625,10.625,10.625,8.165,8.165,8.165,7.175,8.165,5836400.0,1957025.0,1995600.0,1770600.0,31.531,54.441086,0.0,0.0,0.0,1010.9,5.0,0.0,0.0,0.0,12.43434,202.1095,14.007655,205.90645,0.0
2023-08-03 01:00:00+00:00,25393375.0,21550650.0,18787200.0,9.05,10.125,10.125,10.125,10.125,7.995,7.995,7.995,7.995,7.995,7263050.0,2059100.0,3568750.0,3118250.0,33.331,46.96384,0.0,0.0,0.0,1010.6,1.0,0.0,1.0,0.0,15.39184,190.78426,16.327497,194.03627,0.0
2023-08-03 02:00:00+00:00,26463825.0,21834350.0,18710225.0,8.65,9.809999999999999,9.809999999999999,9.809999999999999,9.809999999999999,8.75,8.75,8.75,8.75,8.75,8244075.0,2197275.0,4623200.0,3976700.0,34.331,45.10102,0.0,0.0,0.0,1010.4,3.0,0.0,0.0,3.0,25.6233,184.02818,27.551172,186.75348,0.0
2023-08-03 03:00:00+00:00,26931350.0,21734825.0,18803450.0,8.2,9.6,9.6,9.6,9.6,8.3,8.3,8.3,8.3,8.3,8667450.0,2289100.0,4143550.0,3479300.0,33.081,53.342426,0.9,0.9,0.0,1010.1,55.0,14.0,5.0,52.0,34.597477,192.01146,40.076588,194.03627,53.0
2023-08-03 04:00:00+00:00,27077300.0,21476750.0,18785475.0,7.99,9.795,9.795,9.795,9.795,8.004999999999999,8.004999999999999,8.004999999999999,8.004999999999999,8.004999999999999,9000325.0,2289025.0,3470200.0,2853700.0,32.981003,54.13448,0.1,0.1,0.0,1009.5,25.0,2.0,2.0,23.0,34.979332,188.88058,39.831684,189.88792,51.0
2023-08-03 05:00:00+00:00,27515650.0,21567100.0,18903525.0,7.925000000000001,9.7,9.7,9.7,9.7,8.004999999999999,8.004999999999999,8.004999999999999,8.004999999999999,8.004999999999999,9011175.0,2290200.0,4383850.0,3779350.0,32.731003,56.42065,0.1,0.1,0.0,1009.3,19.0,0.0,2.0,18.0,39.04797,192.24231,45.14377,193.37134,51.0
2023-08-03 06:00:00+00:00,28149525.0,22671050.0,19577825.0,7.9399999999999995,9.850000000000001,9.850000000000001,9.850000000000001,9.850000000000001,7.9350000000000005,7.9350000000000005,7.9350000000000005,7.9350000000000005,7.9350000000000005,9130950.0,2290800.0,4679950.0,4040400.0,32.231003,58.035183,0.0,0.0,0.0,1008.9,44.0,0.0,41.0,7.0,38.768173,190.16202,45.96313,191.74995,1.0
2023-08-03 07:00:00+00:00,28546900.0,24537150.0,21159725.0,8.575,10.08,10.08,10.08,10.08,8.155000000000001,8.155000000000001,8.155000000000001,4.015,8.155000000000001,7797750.0,2098400.0,4608000.0,4004650.0,31.730999,59.52154,0.0,0.0,0.0,1008.4,65.0,0.0,65.0,2.0,37.936893,189.28348,45.18538,191.48895,2.0
2023-08-03 08:00:00+00:00,28296725.0,26677275.0,23263925.0,9.785,10.315000000000001,10.315000000000001,10.315000000000001,10.315000000000001,9.375,9.375,9.375,3.51,9.375,6016750.0,2263700.0,3928350.0,3324150.0,31.081,62.326473,0.0,0.0,0.0,1008.2,41.0,0.0,41.0,0.0,35.9946,188.04898,43.50194,190.00792,1.0
2023-08-03 09:00:00+00:00,29285625.0,29013625.0,24996175.0,10.025,10.415,10.415,10.510000000000002,10.510000000000002,10.065000000000001,10.065000000000001,10.065000000000001,9.875,9.5,5326700.0,2480450.0,3801700.0,2998350.0,30.781,61.137146,0.0,0.0,0.0,1008.0,14.0,0.0,13.0,1.0,32.219494,193.57045,39.658867,195.80258,0.0
2023-08-03 10:00:00+00:00,29804775.0,29666750.0,25921675.0,9.91,7.605,7.605,10.0,10.0,9.95,9.95,9.95,7.505,9.36,5270775.0,2614975.0,3570700.0,2819400.0,29.781,63.76794,0.0,0.0,0.0,1008.0,34.0,0.0,33.0,1.0,30.758411,196.31393,39.503334,198.60016,1.0
2023-08-03 11:00:00+00:00,30091800.0,30473800.0,26326400.0,10.07,9.355,9.355,10.725,10.725,10.725,10.725,10.725,0.51,10.085,5406950.0,2764950.0,3469650.0,2733200.0,29.081,66.59864,0.0,0.0,0.0,1008.6,22.0,0.0,21.0,1.0,31.09575,200.32323,40.711845,201.80147,1.0
2023-08-03 12:00:00+00:00,29959425.0,30189325.0,26254375.0,9.935,5.0,5.0,10.08,10.08,10.08,10.08,10.08,10.08,10.0,5273025.0,2785375.0,3367150.0,2574450.0,28.380999,71.71451,0.0,0.0,0.0,1009.1,1.0,0.0,67.0,0.0,25.764534,195.3956,34.275703,197.10281,0.0
2023-08-03 13:00:00+00:00,29484800.0,31381825.0,26473700.0,12.129999999999999,9.355,9.355,13.36,13.36,13.36,13.36,13.25,12.87,12.71,4680975.0,2778475.0,3198225.0,2345950.0,28.230999,74.565186,0.0,0.0,0.0,1009.0,70.0,2.0,69.0,0.0,29.28418,200.88588,38.30576,201.5015,2.0
2023-08-03 14:00:00+00:00,28044750.0,31610675.0,26267425.0,14.515,12.975000000000001,12.975000000000001,16.97,16.97,16.97,16.97,16.97,16.715,13.04,3898025.0,2682000.0,2953100.0,2221625.0,28.130999,75.22741,0.0,0.0,0.0,1008.9,24.0,6.0,20.0,0.0,27.219902,200.11267,36.702347,201.27968,1.0
2023-08-03 15:00:00+00:00,26486225.0,31692525.0,24924600.0,16.97,16.16,16.16,16.97,16.97,16.97,16.97,16.97,11.92,14.64,3528850.0,2616300.0,2772725.0,2084850.0,27.880999,75.64352,0.0,0.0,0.0,1008.5,0.0,0.0,0.0,0.0,25.44566,205.1148,34.45484,206.02953,0.0
2023-08-03 16:00:00+00:00,25123800.0,31522250.0,23760075.0,17.689999999999998,17.674999999999997,17.674999999999997,17.674999999999997,17.674999999999997,17.674999999999997,17.674999999999997,17.674999999999997,14.2,17.674999999999997,3288575.0,2549925.0,2716675.0,1971700.0,27.581,76.74873,0.0,0.0,0.0,1008.3,0.0,0.0,0.0,0.0,22.26768,214.46088,32.058197,214.93938,0.0
2023-08-03 17:00:00+00:00,23807100.0,30434600.0,22369200.0,17.674999999999997,17.85,17.85,17.85,17.85,17.85,17.85,17.85,14.0,17.85,3415425.0,2653975.0,2680150.0,1924925.0,27.130999,79.27677,0.0,0.0,0.0,1008.2,0.0,0.0,0.0,0.0,19.406637,220.48593,29.598919,221.05472,0.0
2023-08-03 18:00:00+00:00,22923025.0,29685450.0,21531975.0,18.549999999999997,18.854999999999997,18.854999999999997,18.854999999999997,18.854999999999997,18.854999999999997,18.854999999999997,18.854999999999997,17.665,18.854999999999997,3504225.0,2662525.0,2640500.0,1929350.0,26.831,80.20023,0.0,0.0,0.0,1007.9,0.0,0.0,0.0,0.0,16.563911,227.6426,25.741888,227.83418,0.0
2023-08-03 19:00:00+00:00,23094625.0,28439700.0,21536475.0,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,16.97,3636325.0,2744375.0,2871200.0,2159600.0,26.431,82.11229,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,11.988594,228.65231,18.723461,232.02834,0.0
2023-08-03 20:00:00+00:00,23338275.0,26770975.0,21299675.0,14.725,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,14.850000000000001,3890025.0,2622325.0,3255075.0,2539875.0,26.130999,84.086716,0.0,0.0,0.0,1008.2,0.0,0.0,0.0,0.0,9.449572,229.63554,14.77755,235.92276,0.0
2023-08-03 21:00:00+00:00,23260150.0,24812275.0,19698575.0,12.86,13.135,13.135,13.135,13.135,13.135,13.135,13.135,13.135,13.135,4439500.0,2479425.0,3299700.0,2637050.0,27.031,78.547005,0.0,0.0,0.0,1008.2,0.0,0.0,0.0,0.0,7.5942082,238.57048,11.165805,249.22766,0.0
2023-08-03 22:00:00+00:00,23278575.0,23231875.0,19070025.0,11.44,12.39,12.39,12.39,12.39,11.125,11.125,11.125,11.125,11.125,4552175.0,2229150.0,3254150.0,2798000.0,28.781,67.14947,0.0,0.0,0.0,1008.5,0.0,0.0,0.0,0.0,7.0911775,246.0375,7.628263,250.70985,0.0
2023-08-03 23:00:00+00:00,23191125.0,22382425.0,18999550.0,9.89,11.075,11.075,11.075,11.075,10.285,10.285,10.285,10.285,10.285,4368550.0,2124750.0,2304450.0,1936200.0,30.581,58.180084,0.0,0.0,0.0,1008.4,0.0,0.0,0.0,0.0,5.154415,245.22488,5.5887027,255.06853,0.0
2023-08-04 00:00:00+00:00,23339375.0,21972950.0,18794725.0,9.74,11.26,11.26,11.26,11.26,8.65,8.65,8.65,8.65,8.65,5335975.0,2008125.0,1923050.0,1773050.0,32.431,50.480022,0.0,0.0,0.0,1007.9,0.0,1.0,25.0,19.0,6.4799995,180.0,6.519877,186.3401,0.0
2023-08-04 01:00:00+00:00,24994400.0,21099475.0,18564650.0,9.07,10.48,10.48,10.48,10.48,7.99,7.99,7.99,7.99,7.99,6686025.0,2062400.0,2886350.0,2736350.0,33.981003,46.559036,0.0,0.0,0.0,1007.6,16.0,2.0,0.0,16.0,9.0,163.73972,8.049845,169.6952,0.0
2023-08-04 02:00:00+00:00,26148825.0,21393500.0,18543925.0,8.645,10.415,10.415,10.415,10.415,8.16,8.16,8.16,8.16,8.16,7832375.0,2193875.0,3561950.0,3292200.0,34.881,45.24691,0.0,0.0,0.0,1007.1,23.0,2.0,1.0,22.0,15.158522,175.91446,15.124284,181.36389,1.0
2023-08-04 03:00:00+00:00,26819575.0,21507000.0,18809025.0,8.3,10.45,10.45,10.45,10.45,8.085,8.085,8.085,8.085,8.085,8419650.0,2289300.0,3530250.0,3205500.0,35.531002,45.280407,0.0,0.0,0.0,1006.5,16.0,0.0,0.0,16.0,24.144165,182.56372,25.721743,186.42865,0.0
2023-08-04 04:00:00+00:00,27234250.0,21383500.0,18813250.0,8.23,10.28,10.28,10.28,10.28,8.085,8.085,8.085,8.085,8.085,8759575.0,2289825.0,3056600.0,2750350.0,34.981003,43.3679,0.2,0.2,0.0,1006.2,54.0,0.0,15.0,48.0,17.555307,208.14151,19.513195,209.8759,51.0
2023-08-04 05:00:00+00:00,27302850.0,21599075.0,18805350.0,8.35,10.285,10.285,10.285,10.285,8.325,8.325,8.325,8.325,8.325,8753825.0,2290775.0,3773700.0,3453950.0,33.831,51.930225,0.5,0.5,0.0,1005.8,40.0,6.0,27.0,21.0,23.4,180.0,26.341572,183.91817,53.0
2023-08-04 06:00:00+00:00,27362350.0,22652075.0,19682525.0,8.3,10.035,10.035,10.035,10.035,8.085,8.085,8.085,8.085,8.085,8098025.0,2291100.0,4198500.0,3856700.0,33.981003,50.566513,0.0,0.0,0.0,1005.3,42.0,0.0,29.0,25.0,22.682856,179.09064,25.582806,182.41946,1.0
2023-08-04 07:00:00+00:00,27781400.0,24648150.0,21180475.0,9.24,10.48,10.48,10.48,10.48,8.965,8.965,8.965,5.925,8.965,6827225.0,2091900.0,4325200.0,3973600.0,33.281002,53.880306,0.0,0.0,0.0,1005.0,42.0,1.0,30.0,20.0,23.42491,177.35751,27.0024,180.76389,1.0
2023-08-04 08:00:00+00:00,28619875.0,26823875.0,23432300.0,9.940000000000001,10.53,10.53,10.53,10.53,10.325,10.325,10.325,7.135,10.325,5593200.0,2245200.0,3701800.0,3409000.0,33.131,54.171284,0.0,0.0,0.0,1004.9,52.0,0.0,41.0,19.0,22.862125,187.23683,26.476522,191.76826,2.0
2023-08-04 09:00:00+00:00,29273725.0,29182800.0,25151375.0,10.475,11.16,11.16,11.16,11.16,11.16,11.16,11.16,11.16,10.58,4854550.0,2414000.0,3583975.0,3081175.0,32.131,58.718685,0.0,0.0,0.0,1005.1,36.0,0.0,20.0,20.0,23.675303,188.74608,28.1169,193.32454,1.0
2023-08-04 10:00:00+00:00,29736525.0,29857250.0,26103275.0,9.965,10.27,10.27,10.27,10.27,10.27,10.27,10.27,5.65,10.045,4625325.0,2546775.0,3405775.0,2852575.0,30.880999,64.583725,0.0,0.0,0.0,1005.7,28.0,0.0,15.0,16.0,23.863409,191.30989,28.038431,195.6423,1.0
2023-08-04 11:00:00+00:00,29873225.0,30327700.0,26446900.0,9.965,10.285,10.285,10.285,10.285,10.285,10.285,10.285,1.785,9.61,4403125.0,2575275.0,3369800.0,2718700.0,30.031,68.627655,0.0,0.0,0.0,1006.0,17.0,0.0,4.0,13.0,22.26477,202.8337,26.729847,205.52965,0.0
2023-08-04 12:00:00+00:00,29787175.0,29799425.0,26329250.0,9.655000000000001,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.75,9.22,4350175.0,2592725.0,3209750.0,2465950.0,29.630999,69.17465,0.0,0.0,0.0,1006.2,16.0,0.0,1.0,7.0,26.89419,207.93706,33.1845,208.51115,0.0
2023-08-04 13:00:00+00:00,29137075.0,30857375.0,26054300.0,12.71,12.915,12.915,12.915,12.865,12.865,12.865,12.865,12.865,10.11,3872075.0,2523800.0,2913025.0,2107700.0,29.380999,70.81697,0.0,0.0,0.0,1006.2,22.0,0.0,15.0,9.0,22.473343,215.21768,29.088802,216.44453,1.0
2023-08-04 14:00:00+00:00,28097150.0,31350875.0,26198725.0,13.4,14.29,14.29,14.29,12.755,12.755,12.755,12.755,12.755,12.29,3719275.0,2631850.0,2781200.0,1743725.0,28.980999,73.57291,0.0,0.0,0.0,1006.0,13.0,0.0,9.0,4.0,22.065973,213.6901,29.168886,215.45555,0.0
2023-08-04 15:00:00+00:00,26860675.0,31765000.0,25211325.0,16.119999999999997,17.54,17.54,17.54,16.119999999999997,16.119999999999997,16.119999999999997,16.119999999999997,0.01,14.64,3594875.0,2653900.0,2836425.0,1780425.0,28.531,75.9735,0.0,0.0,0.0,1005.5,5.0,0.0,0.0,5.0,21.9718,214.9921,28.673721,218.8845,0.0
2023-08-04 16:00:00+00:00,25492075.0,31685475.0,24234550.0,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,8.73,17.54,3265325.0,2637175.0,2916800.0,1848500.0,28.480999,75.96575,0.0,0.0,0.0,1005.2,0.0,0.0,0.0,0.0,17.610588,220.85529,22.183128,228.28934,0.0
2023-08-04 17:00:00+00:00,24179050.0,30846475.0,22926425.0,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,11.875,17.54,3354250.0,2749050.0,2916075.0,1837800.0,28.331,75.4864,0.0,0.0,0.0,1005.1,0.0,0.0,0.0,0.0,14.565548,230.01317,18.847641,241.47697,0.0
2023-08-04 18:00:00+00:00,23188800.0,30195350.0,22038350.0,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,16.27,17.54,3306900.0,2725700.0,2816375.0,1731475.0,28.031,74.758255,0.0,0.0,0.0,1005.1,0.0,0.0,0.0,0.0,13.551501,230.38934,17.906157,239.82657,0.0
2023-08-04 19:00:00+00:00,22817975.0,29129650.0,21790050.0,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,17.54,3268800.0,2713350.0,2809275.0,1723800.0,27.431,80.03795,0.0,0.0,0.0,1005.1,0.0,0.0,0.0,0.0,15.124284,218.23386,21.67487,221.63345,0.0
2023-08-04 20:00:00+00:00,22665675.0,27196425.0,21182325.0,15.834999999999999,16.445,16.445,16.445,16.445,16.445,16.445,16.445,16.445,16.445,3594725.0,2706850.0,3102525.0,2130575.0,27.031,83.42943,0.0,0.0,0.0,1005.4,0.0,0.0,0.0,0.0,14.84318,219.09384,23.557316,218.79657,0.0
2023-08-04 21:00:00+00:00,22927875.0,25113100.0,19858150.0,13.04,13.26,13.26,13.26,13.26,13.26,13.26,13.26,13.26,13.26,4364850.0,2731150.0,3025050.0,2445800.0,27.730999,79.12059,0.0,0.0,0.0,1005.7,0.0,0.0,0.0,0.0,14.618837,217.99878,21.313093,217.45065,0.0
2023-08-04 22:00:00+00:00,23235375.0,23640475.0,19273025.0,11.350000000000001,12.52,12.52,12.52,12.52,11.19,11.19,11.19,11.19,11.19,4679000.0,2481000.0,2672800.0,2326050.0,29.331,69.95841,0.0,0.0,0.0,1005.6,0.0,0.0,0.0,0.0,17.238699,208.70586,20.316889,209.74478,0.0
2023-08-04 23:00:00+00:00,22640250.0,22506475.0,19014850.0,9.985,11.41,11.41,11.41,11.41,9.969999999999999,9.969999999999999,9.969999999999999,9.969999999999999,9.969999999999999,4258250.0,2368450.0,2078600.0,1819800.0,30.781,62.829517,0.0,0.0,0.0,1005.4,2.0,0.0,0.0,2.0,20.61766,204.77512,23.023117,206.96564,0.0
2023-08-05 00:00:00+00:00,23471100.0,21274625.0,18206800.0,10.335,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,10.83,5816550.0,1801825.0,2588150.0,2588150.0,32.181,54.600536,0.0,0.0,0.0,1005.4,0.0,0.0,0.0,0.0,15.463244,192.09474,16.862455,196.1135,0.0
2023-08-05 01:00:00+00:00,25518625.0,20993300.0,18306625.0,9.355,9.844999999999999,9.844999999999999,9.844999999999999,9.844999999999999,9.025,9.025,9.025,9.025,9.025,6763750.0,1816000.0,3850825.0,3728575.0,33.481003,49.52222,0.0,0.0,0.0,1005.4,0.0,0.0,0.0,0.0,22.963936,189.01924,25.068514,192.43954,0.0
2023-08-05 02:00:00+00:00,26483975.0,21219200.0,18556150.0,9.190000000000001,9.77,9.77,9.77,9.77,8.26,8.26,8.26,8.26,8.26,7396500.0,1776075.0,4433700.0,4054200.0,34.031002,49.06125,0.0,0.0,0.0,1005.2,0.0,0.0,0.0,0.0,29.947151,189.68872,33.541878,192.3954,0.0
2023-08-05 03:00:00+00:00,26638300.0,21087675.0,18440625.0,9.24,9.870000000000001,9.870000000000001,9.870000000000001,9.870000000000001,8.33,8.33,8.33,8.33,8.33,7680000.0,1769425.0,4335800.0,3939550.0,33.831,52.564175,0.0,0.0,0.0,1004.7,2.0,0.0,1.0,1.0,34.03095,186.07236,38.540184,188.05432,0.0
2023-08-05 04:00:00+00:00,26903200.0,21070175.0,18365550.0,9.285,9.835,9.835,9.835,9.835,8.63,8.63,8.63,8.63,8.63,8053525.0,1770225.0,3922525.0,3600525.0,33.881,51.94277,0.0,0.0,0.0,1003.9,5.0,0.0,5.0,0.0,38.2973,184.85301,43.893436,187.06664,0.0
